name,authority_id,postcode,lng,lat,closed,statutory2010,statutory2016,type,closed_year,opened_year,replacement,notes
Ball Green,123,ST6 8BQ,-2.1678190759392,53.0709126022129,f,f,f,CRL,,,f,
City Central Library (Hanley),123,ST1 3RS,-2.17711170670857,53.0223219891913,f,t,t,LAL,,,f,
Whitfield Valley,123,ST6 6QR,-2.18541263994552,53.0737180088743,f,f,f,CRL,,,f,
Tunstall Library,123,ST6 6BD,-2.20886482012665,53.0590718532462,f,t,t,LAL,,,f,
Burslem,123,,,,t,f,f,,2012,,f,
Swan Bank collection,123,ST6 1ES,-2.18592438156914,53.0504804297218,f,f,f,CRL,,,f,
Northwood stadium,123,ST1 6PA,-2.16481308041324,53.0302770991963,f,f,f,CRL,,,f,
Trentham Reads,123,ST4 8XP,-2.18977962683424,52.9705157382815,f,f,f,CRL,,,f,
Stoke Library,123,ST4 4SZ,-2.18355850708512,53.0028057280489,f,t,t,LAL,,,f,
Fenton Hub,123,ST4 3AN,-2.16295480816726,52.9962017796329,f,f,f,CRL,,,f,
Meir Library,123,ST3 7DJ,-2.10491852635978,52.9760236207885,f,t,t,LAL,,,f,
Longton Library,123,ST3 4HY,-2.13282017945845,52.9836904189779,f,t,t,LAL,,,f,
Bentilee Library,123,ST2 0EU,-2.12891751105983,53.0135657441304,f,t,t,LAL,,,f,
Blurton Hub,123,ST3 3JT,-2.15807125580173,52.9726746633819,f,f,f,CRL,,,f,
Wallace Sport and Education centre,123,ST2 8DU,-2.13974203590741,53.0376533596592,f,f,f,CRL,,,f,
Abbey Hulton,123,ST2 8JE,-2.14189592261526,53.0350529506083,f,f,f,ICL,,,f,
Lakenheath ,124,IP279DS,0.51910102988526,52.4160004932575,f,t,t,CL,,,f,
Eye ,124,IP237AZ,1.14741956640336,52.3202249063145,f,t,t,CL,,,f,
Stradbroke ,124,IP215HG,1.27192187085379,52.3190155900955,f,t,t,CL,,,f,
Long Melford ,124,CO109JT,0.716239884913228,52.0759397850348,f,t,t,CL,,,f,
Clare ,124,CO108NY,0.58029088797075,52.0784652771854,f,t,t,CL,,,f,
Glemsford ,124,CO107RH,0.665632492933168,52.1000547494737,f,t,t,CL,,,f,
Sudbury ,124,CO102EN,0.73040981525838,52.0381289994583,f,t,t,CL,,,f,
Chantry ,124,IP2 0QY,1.12064720516895,52.0447296696741,f,t,t,CL,,,f,
Great Cornard ,124,CO100JU,0.752018249826174,52.0243161201605,f,t,t,CL,,,f,
Capel St Mary,124,IP9 2EP,1.04980444334957,52.0038297085284,f,t,t,CL,,,f,
Hadleigh,124,IP7 5AG,0.954841743498221,52.0421361846731,f,t,t,CL,,,f,
Needham Market ,124,IP6 8BB,1.05242572092886,52.1515550905186,f,t,t,CL,,,f,
Kesgrave ,124,IP5 2HL,1.23765810125864,52.0614829736179,f,t,t,CL,,,f,
Rosehill ,124,IP3 8DB,1.1817363955506,52.0509283926405,f,t,t,CL,,,f,
West Suffolk House ,124,IP333YU,0.697005395969011,52.2514735296151,f,t,t,CL,,,f,
Bury St Edmunds ,124,IP331TZ,0.710925686211861,52.2476383224956,f,t,t,CL,,,f,
Thurston ,124,IP313PB,0.807460804077362,52.2531686087155,f,t,t,CL,,,f,
Ixworth ,124,IP312HH,0.831611783534067,52.2975745679217,f,t,t,CL,,,f,
Haverhill ,124,CB9 8HB,0.436596832979122,52.0831792237993,f,t,t,CL,,,f,
Kedington,124,CB9 7QQ,0.487942708709923,52.0899208180541,f,t,t,CL,,,f,
Newmarket ,124,CB8 8EQ,0.405583102896993,52.2447983860783,f,t,t,CL,,,f,
Gainsborough ,124,IP3 0RL,1.18304545227868,52.0336425133113,f,t,t,CL,,,f,
Elmswell ,124,IP309BX,0.914275710836552,52.2342647369546,f,t,t,CL,,,f,
Felixstowe ,124,IP117BY,1.35101922287408,51.9635821490524,f,t,t,CL,,,f,
Woodbridge ,124,IP121DT,1.31870053097114,52.0935217275218,f,t,t,CL,,,f,
Wickham Market ,124,IP130SD,1.36476318577916,52.1509746128639,f,t,t,CL,,,f,
Framlingham ,124,IP139BA,1.34346188059118,52.2221405009131,f,t,t,CL,,,f,
Broomhill,124,IP1 4HT,1.14030114313885,52.0689403186242,f,t,t,CL,,,f,formerly known as Westbourne library
Aldeburgh ,124,IP155EG,1.59588700186908,52.1556156576931,f,t,t,CL,,,f,
Leiston ,124,IP164ER,1.57567001724574,52.2080137886888,f,t,t,CL,,,f,
Saxmundham ,124,IP171AL,1.49369041813577,52.2167142068369,f,t,t,CL,,,f,
Southwold,124,IP186AT,1.67590233631968,52.3294383196154,f,t,t,CL,,,f,
Halesworth ,124,IP198AD,1.50192376694439,52.3451630216875,f,t,t,CL,,,f,
Bungay ,124,NR351EL,1.43992334748669,52.4540084475685,f,t,t,CL,,,f,
Beccles ,124,NR349TB,1.56487558211596,52.4562226684575,f,t,t,CL,,,f,
Kessingland ,124,NR337AH,1.71969353702424,52.4193556650126,f,t,t,CL,,,f,
Lowestoft ,124,NR321DR,1.75040115116233,52.4768696573017,f,t,t,CL,,,f,
Oulton Broad,124,NR323LR,1.71330546690029,52.4759635002728,f,t,t,CL,,,f,
Ipswich ,124,IP1 3DE,1.15655325252084,52.05872941574,f,t,t,CL,,,f,
Stowmarket ,124,IP141EX,0.998026903308513,52.1877111895228,f,t,t,CL,,,f,
Debenham Resource Centre ,124,IP146RW,1.18366865142075,52.2234871462213,f,t,t,CL,,,f,
Stoke ,124,IP2 8PL,1.14901904334734,52.0431018422569,f,t,t,CL,,,f,
Mildenhall ,124,IP287NL,0.518996808893323,52.3455209169884,f,t,t,CL,,,f,
Lavenham ,124,CO109QT,0.794419657237143,52.1066844005514,f,t,t,CL,,,f,
Brandon ,124,IP270BQ,0.62372644518505,52.446753202918,f,t,t,CL,,,f,
Hetton Centre ,125,DH5 9NE,-1.45550233018015,54.8215294875744,f,t,t,LAL,,,f,
Ryhope ,125,SR2 0RX,-1.36845740408891,54.8712980204948,f,t,t,LAL,,,f,
Fence Houses,125,DH4 6HL,-1.50042303347656,54.8425982425874,t,f,f,,2013,,f,
Hendon,125,SR2 8JG,-1.37402465492185,54.8951680331982,t,f,f,,2013,,f,
Southwick,125,SR5 2JR,-1.40268959945691,54.921040485714,t,f,f,,2013,,f,
Bunny Hill ,125,SR5 4BW,-1.44721930472359,54.9265889845078,f,t,t,LAL,,,f,
Monkwearmouth,125,SR6 0DR,-1.37728670042284,54.9151707069339,t,f,f,,2013,,f,
Houghton ,125,DH4 4AF,-1.4721529759854,54.8443838474845,f,t,t,LAL,,,f,
City ,125,SR1 1RE,-1.38106058517945,54.9050802025453,f,t,t,LAL,,,f,
Easington Lane,125,DH5 0JW,-1.43741187071507,54.8084973840275,t,f,f,,2013,,f,
Silksworth,125,SR3 1HN,-1.40311711208832,54.8742050971966,t,f,f,,2013,,f,
Doxford Park,125,SR3 2ND,-1.41449908557913,54.8673498432496,t,f,f,,2013,,f,
East Herrington,125,SR3 3PF,-1.43410472862633,54.875925971968,t,f,f,,2013,,f,
Sandhill ,125,SR3 4EN,-1.42929195546563,54.8878644726964,f,t,t,LAL,,,f,
Fulwell ,125,SR6 8EH,-1.38259621835811,54.9311127772971,f,t,t,LAL,,,f,
Kayll Road ,125,SR4 7TW,-1.41092713718789,54.9018227143845,f,t,t,LAL,,,f,
Washington ,125,NE387RZ,-1.53131540893883,54.8991742039959,f,t,t,LAL,,,f,
Washington Green,125,NE387AB,-1.51607426732544,54.9036166877955,t,f,f,,2013,,f,"now tea room, florist and arts and crafts venture (2015)"
Washington Millennium ,125,,,,f,t,t,LAL,,,f,
Shiney Row ,125,DH4 4RB,-1.49871093674411,54.8664143658175,f,t,t,LAL,,,f,
Addlestone ,126,KT152AF,-0.489773931222566,51.371260195429,f,t,t,LAL,,,f,
Horsley ,126,KT246QR,-0.435197485737911,51.2766986518834,f,t,t,LAL,,,f,
Chertsey ,126,KT169BE,-0.507275019643139,51.3884169977182,f,t,t,LAL,,,f,
Ewell ,126,KT171UF,-0.252306696561475,51.3503780995318,f,t,t,LAL,,,f,
Horley ,126,RH6 7AG,-0.165649874178004,51.1726228235612,f,t,t,LAL,,,f,
Dorking ,126,RH4 1UT,-0.331267873093213,51.2330878470465,f,t,t,LAL,,,f,
Reigate ,126,RH2 7RP,-0.203760686963853,51.2366229548245,f,t,t,LAL,,,f,
Caterham Hill ,126,CR3 5TP,-0.0966506273559142,51.2879610892814,f,t,t,LAL,,,f,
Banstead ,126,SM7 2AW,-0.205745449812449,51.3217968472047,f,t,t,LAL,,,f,
Stoneleigh ,126,KT172JA,-0.247543344187888,51.3634361404259,f,f,f,CRL,,,f,
Tattenhams ,126,KT185NU,-0.239555462626733,51.3109971837734,f,f,f,CRL,,,f,
Merstham ,126,RH1 3QB,-0.14533146131794,51.2582566917062,f,t,t,LAL,,,f,
Redhill ,126,RH1 1NN,-0.167776333672583,51.2409302557537,f,t,t,LAL,,,f,
Ewell Court ,126,KT190EB,-0.260968879864496,51.3616848098571,f,f,f,CRL,,,f,
Ashford ,126,TW152XB,-0.464163492482995,51.4337566918965,f,t,t,LAL,,,f,
Sunbury ,126,TW167AB,-0.42032152015554,51.4197575448044,f,t,t,LAL,,,f,
Shepperton ,126,TW179AU,-0.448767417845655,51.3930435455057,f,t,t,LAL,,,f,
Staines ,126,TW184PG,-0.510533522692506,51.4323497441866,f,t,t,LAL,,,f,
Stanwell Community ,126,TW197HF,-0.475442187839928,51.4523470343408,f,f,f,CRL,,,f,
Egham ,126,TW209EA,-0.552774696446059,51.4317637890964,f,t,t,LAL,,,f,
Oxted ,126,RH8 0BQ,0.000279631378687506,51.2578282460735,f,t,t,LAL,,,f,
New Haw Community Link ,126,KT153HA,-0.503549789095147,51.3488391617049,f,f,f,CRL,,,f,
Old Woking Community Link ,126,GU229AT,-0.550255350592043,51.3062631298299,f,f,f,CRL,,,f,
Woking ,126,GU216EP,-0.558972368454856,51.3201829941276,f,t,t,LAL,,,f,
Knaphill ,126,GU212PD,-0.615637604830763,51.3184654865139,f,t,t,LAL,,,f,
Leatherhead ,126,KT228DP,-0.328947459741488,51.2935573231281,f,t,t,LAL,,,f,
Caterham Valley ,126,CR3 6JG,-0.0802234707734649,51.2832953449505,f,t,t,LAL,,,f,
Bookham ,126,KT234DQ,-0.375273008096088,51.2781575298503,f,t,t,LAL,,,f,
Bagshot ,126,GU195AH,-0.692176937824105,51.3619951998728,f,f,f,CRL,,,f,
Lightwater ,126,GU185SB,-0.665363740871758,51.3514866858983,f,t,t,LAL,,,f,
Frimley Green ,126,GU166LQ,-0.726283060459328,51.3032021871731,f,t,t,LAL,,,f,
Camberley ,126,GU153SY,-0.743811235694076,51.3389916610047,f,t,t,LAL,,,f,
Guildford ,126,GU1 4AL,-0.571767343881482,51.2366833187669,f,t,t,LAL,,,f,
Walton ,126,KT121GH,-0.420106170407465,51.3851160381909,f,t,t,,,,f,"Substantial refurbishment and reopened as Life Rooms, run by NHS Trust in 2016"
Ash ,126,GU126LF,-0.726745235559761,51.2455126652355,f,t,t,LAL,,,f,
Dittons ,126,KT7 0BS,-0.334398897143649,51.38740021542,f,t,t,LAL,,,f,
Molesey ,126,KT8 2HZ,-0.362375487197966,51.4020565393056,f,t,t,LAL,,,f,
Hersham  ,126,KT124RF,-0.395487798942055,51.3690987373101,f,t,t,LAL,,,f,
Weybridge ,126,KT138DE,-0.459987367720271,51.372239328071,f,t,t,LAL,,,f,
West Byfleet ,126,KT146NY,-0.504395963012694,51.3378432999264,f,t,t,LAL,,,f,
Byfleet ,126,KT147QN,-0.475966549994613,51.3392573704066,f,f,f,CRL,,,f,
Lingfield ,126,RH7 6HA,-0.015816367285236,51.1772096824584,f,t,t,LAL,,,f,
Epsom,126,KT198AG,-0.266330674543849,51.3341839770834,f,t,t,LAL,,,f,
Ashtead ,126,KT212BQ,-0.302271512560644,51.3121749982242,f,t,t,LAL,,,f,
Beare Green,126,RH5 4RD,-0.318736992101333,51.1799412332442,f,t,t,LAL,,,f,
Farnham ,126,GU9 7DR,-0.802904050404544,51.2136741482416,f,t,t,LAL,,,f,
Esher ,126,KT109NS,-0.363648159047859,51.3696115818601,f,t,t,LAL,,,f,
Godalming ,126,GU7 1HT,-0.609471834886776,51.1867075005202,f,t,t,LAL,,,f,
Cranleigh ,126,GU6 8EA,-0.516436802285659,51.0960609295651,f,t,t,LAL,,,f,
Warlingham Community ,126,CR6 9NF,-0.0580974507710764,51.3101339342477,f,f,f,CRL,,,f,
Shere Diamond Jubilee ,126,GU5 9HD,-0.461513900584306,51.2206551333728,f,t,t,LAL,,,f,
Cobham ,126,KT112AE,-0.408215730645985,51.3280868957494,f,f,t,LAL,,2015,f,
Bramley ,126,GU5 0HG,-0.556565485992947,51.1932878036555,f,f,f,CRL,,,f,
Haslemere ,126,GU271HP,-0.728452633574701,51.0878036596695,f,t,t,LAL,,,f,
Virginia Water Community ,126,GU254AD,-0.563781947451656,51.4018651526851,f,f,f,CRL,,,f,
Library @ the Phoenix Centre,127,SM6 9NZ,-0.133284259868959,51.353218015369,f,t,t,LAL,,,f,
Library @ The Life Centre,127,SM3 9PX,-0.202585257569344,51.378384185359,f,t,t,LAL,,,f,
The Circle Library,127,SM5 1JJ,-0.175899734011929,51.3867305984029,f,t,t,LAL,,,f,
Library @ Westcroft Centre,127,SM5 2TG,-0.156879518953631,51.3675573186143,f,t,t,LAL,,,f,
Carshalton,127,SM5 3BN,-0.161971277222973,51.3641751314361,f,f,f,,,,f,
Wallington Library,127,SM6 0HY,-0.150886765155165,51.3572651561958,f,t,t,LAL,,,f,
Worcester Park Library,127,KT4 8ES,-0.241348292259735,51.3777854116025,f,t,t,LAL,,,f,
Beddington Library,127,CR0 4QR,-0.131806054107143,51.367313031733,f,t,t,LAL,,,f,
Sutton Central Library,127,SM1 1EA,-0.194924312915481,51.3616300150881,f,t,t,LAL,,,f,
Cheam Library,127,SM3 8QH,-0.216901326745265,51.3605277644497,f,t,t,LAL,,,f,
Wroughton Library,128,SN4 9LN,-1.79440929896824,51.5245396788694,f,t,t,LAL,,,f,
West Swindon Library,128,SN5 7DL,-1.82865973193786,51.558357360477,f,t,t,LAL,,,f,
Upper Stratton Library,128,SN2 7QQ,-1.7650736030589,51.5896632772292,f,t,t,LAL,,,f,
Blunsdon Community Library Collection,128,SN267AR,-1.78208986693826,51.6142513584644,f,f,f,CRL,,,f,
Penhill Library,128,SN2 5DU,-1.78096111334838,51.5906830093889,f,t,t,LAL,,,f,
North Swindon Library,128,SN254AN,-1.80736410797941,51.5971220829776,f,t,t,LAL,,,f,
Even Swindon Library,128,SN2 2BG,-1.80368539272588,51.5629578500776,f,t,t,LAL,,,f,
Moredon and Rodbourne Cheney Library,128,SN253DJ,-1.80106629353219,51.5846496024936,f,t,t,LAL,,,f,
Pinetrees Library (Pinehurst),128,SN2 1RF,-1.7802543969539,51.5815734568207,f,t,t,LAL,,,f,
Swindon Central Library,128,SN1 1QG,-1.7812739534313,51.5585574504878,f,t,t,LAL,,,f,
Old Town Library,128,SN1 4BJ,-1.77698023598807,51.55166197124,f,t,t,LAL,,,f,
Highworth Library,128,SN6 7AJ,-1.7099004413263,51.6289040221542,f,t,t,LAL,,,f,
Covingham Library,128,SN3 5BY,-1.73160419129303,51.5644157703008,f,t,t,LAL,,,f,
Grange Community Library Collection,128,SN3 4JY,-1.74576059697115,51.5792380674271,f,f,f,CRL,,,f,
Walcot Library,128,SN3 3BL,-1.76145968182475,51.5603171710079,f,t,t,LAL,,,f,
Park Library,128,,,,f,t,t,LAL,,,f,
Liden Library,128,SN3 6HF,-1.72882523708542,51.5465165007273,f,t,t,LAL,,,f,
Stalybridge  ,129,SK152BN,-2.05642508986733,53.4828820879829,f,t,t,LAL,,,f,
Hurst,129,OL6 9HN,-2.07844428941657,53.5009543173681,t,f,f,,2012,,f,
Tameside Central ,129,OL6 7SG,-2.09779992088508,53.4873405301468,f,t,t,LAL,,,f,
Mossley ,129,OL5 0HR,-2.04606672804187,53.5189300556097,f,t,t,LAL,,,f,
Hyde ,129,SK141AL,-2.08005318975593,53.450869634828,f,t,t,LAL,,,f,
Newton,129,SK144HH,-2.06405111490879,53.4636699153804,t,f,f,,2012,,f,
Mottram,129,SK146JA,-2.0142665138942,53.4523069374958,t,f,f,,2012,,f,
Hattersley ,129,SK146NT,-2.0133940250682,53.4550754908914,f,t,t,LAL,,,f,
Dukinfield ,129,SK164DB,-2.08341634819453,53.4765383774592,f,t,t,LAL,,,f,
Droylsden ,129,M43 6EP,-2.14599809216697,53.4792376275852,f,t,t,LAL,,,f,
Haughton Green,129,M34 7NP,-2.1033292887883,53.4433912745281,t,f,f,,2012,,f,
Ryecroft ,129,M34 5GJ,-2.12966029391033,53.4778183536164,f,t,t,LAL,,,f,
Denton West End ,129,M34 2HB,-2.1450821140603,53.4537025171838,f,f,f,ICL,,,f,closed 12/10/2012. reopened as independent community library in 2013
Denton ,129,M34 2AP,-2.11412368019409,53.4545631059764,f,t,t,LAL,,,f,
Dawley,130,TF4 3JS,-2.46447660707765,52.6631355909841,f,f,t,LAL,,2013,f,
Madeley,130,TF7 5BB,-2.45138238488804,52.6364506309835,f,t,t,LAL,,,f,
Donnington,130,TF2 8HG,-2.43672416577391,52.7165141622257,f,t,t,LAL,,,f,
Stirchley,130,TF3 1FA,-2.4350677988632,52.6556868773124,f,t,t,LAL,,,f,
Wellington,130,TF1 1LX,-2.51858647897866,52.6988430887137,f,f,t,LAL,,2012,f,
Newport,130,TF107AT,-2.37820965269721,52.7683336896622,f,t,t,LAL,,,f,
Hadley,130,TF1 5NU,-2.48560353300885,52.7016258144121,f,t,t,LAL,,,f,
Oakengates,130,TF2 6EP,-2.45058586335822,52.6954983222682,f,t,t,LAL,,,f,
Southwater,130,TF3 4JG,-2.44759897744269,52.6740062388596,f,t,t,LAL,,,f,
Stanford le Hope ,131,SS170HG,0.427128187859746,51.5156982006287,f,t,t,LAL,,,f,
East Tilbury ,131,RM188ST,0.419317518719873,51.480911790082,f,t,t,LAL,,,f,
Tilbury ,131,RM188AD,0.365238344266222,51.4617806529179,f,t,t,LAL,,,f,
Grays Central ,131,RM175DX,0.324583512295424,51.4793752220515,f,t,t,LAL,,,f,
Chadwell ,131,RM164JP,0.369326036486165,51.4834347147891,f,t,t,LAL,,,f,
Blackshots ,131,RM162JU,0.340712012536626,51.4917076769297,f,t,t,LAL,,,f,
Belhus (now part of the South Ockendon Centre) ,131,RM155DX,0.282120354394833,51.5107050338747,f,t,t,LAL,,,f,
Aveley ,131,RM154DJ,0.251456807854777,51.4991212434006,f,t,t,LAL,,,f,
Corringham ,131,SS177LJ,0.447878165232883,51.5249885910746,f,t,t,LAL,,,f,
Churston ,132,TQ4 6LL,-3.56487832759288,50.4040481468577,f,t,t,LAL,,,f,
Paignton ,132,TQ4 5AG,-3.56588874819448,50.4338398928577,f,t,t,LAL,,,f,
Torquay ,132,TQ1 3DT,-3.53223855841101,50.4692644999897,f,t,t,LAL,,,f,
Brixham ,132,TQ5 8EU,-3.51596287849882,50.3947759545339,f,t,t,LAL,,,f,
Cubitt Town library,133,E14 3HG,-0.0112275221531613,51.4959030812672,f,t,t,LAL,,,f,
Idea Store Whitechapel,133,E1  1BU,-0.05765809515272,51.5200171492757,f,t,t,LAL,,,f,
Idea Store Watney Market,133,E1  2FB,-0.0572656132752618,51.5143363193013,f,f,t,LAL,,2013,f,
Idea Store Canary Wharf,133,E14 5RB,-0.0144426152671915,51.5051300906841,f,t,t,LAL,,,f,
Idea Store Chrisp Street,133,E14 6BT,-0.0145738515317429,51.5117239340187,f,t,t,LAL,,,f,
Local history library,133,E1  4DQ,-0.0423744186527723,51.5238187204137,f,t,t,LAL,,,f,
Idea Store Bow,133,E3  5ES,-0.0302997526514187,51.532708107003,f,t,t,LAL,,,f,
Bethnal Green library,133,,,,f,t,t,LAL,,,f,
Sale ,134,M33 7ZF,-2.32000037359954,53.4251107243233,f,t,t,LAL,,,f,
Old Trafford ,134,M16 9PQ,-2.27190931435283,53.4611481161968,f,t,t,LAL,,,f,
Coppice,134,M33 4ND,-2.34841956649975,53.4149639408159,f,f,f,CRL,,,f,
Lostock ,134,M32 9PL,-2.33155453551435,53.4536807228818,f,f,f,CRL,,,f,Run by Lostock college
Stretford ,134,M32 8AP,-2.31255482761096,53.4460917348482,f,t,t,LAL,,,f,
Trafford Town Hall,134,M32 0TH,-2.28748333927062,53.4589993303835,f,t,t,LAL,,,f,
Partington ,134,M31 4FY,-2.4254128193785,53.4172041843069,f,t,t,LAL,,,f,
Bowfell,134,M41 5RR,-2.37091981666257,53.4504099402175,t,f,f,,2015,,f,
Altrincham ,134,WA141EJ,-2.3485262904733,53.3875483900862,f,f,t,LAL,,2014,f,
Hale ,134,WA159BG,-2.34364447915964,53.3769379901676,f,f,f,CRL,,,f,
Timperley ,134,WA157XR,-2.31551506564521,53.398597371759,f,t,t,LAL,,,f,
Urmston ,134,M41 0NA,-2.35472187180451,53.449092907828,f,t,t,LAL,,,f,
Woodsend ,134,M41 8GN,-2.39350393073322,53.4550386488832,f,t,t,LAL,,,f,
Davyhulme,134,M41 7BL,-2.35935440743603,53.4556227029439,t,f,f,,2015,,f,
Knottingley ,135,WF118EE,-1.2530441238848,53.7081694779951,f,t,t,LAL,,,f,
Kinsley,135,WF9 5AN,-1.37955568879588,53.6362926391236,f,f,f,ICL,,,f,
Hemsworth ,135,WF9 4JY,-1.3537980083515,53.6126338248874,f,t,t,LAL,,,f,
South Elmsall ,135,WF9 2AA,-1.29531724035959,53.5943989215587,f,t,t,LAL,,,f,
Upton,135,WF9 1JS,-1.27567664537018,53.616420258939,f,f,f,CRL,,,f,
"St Mary's Community Centre, Pontefract ",135,WF8 2AY,-1.29843670349944,53.6860718844816,t,f,f,,2011,,f,
Pontefract ,135,WF8 1BD,-1.3122576184047,53.6918685738751,f,t,t,LAL,,,f,
Ackworth,135,WF7 7HJ,-1.32248367083158,53.6500951228642,f,f,f,CRL,,,f,
Featherstone ,135,WF7 5BB,-1.35841211831362,53.6771860245976,f,t,t,LAL,,,f,
Altofts Library,135,WF6 2NN,-1.43625051041197,53.708110590356,f,f,f,,,,f,
Normanton ,135,WF6 2AR,-1.42215985879426,53.699369846174,f,t,t,LAL,,,f,
Ossett ,135,WF5 8AB,-1.57918785085897,53.6791264469676,f,t,t,LAL,,,f,
Horbury ,135,WF4 6HP,-1.56112849921474,53.6614807055584,f,t,t,LAL,,,f,
Middlestown,135,WF4 4QE,-1.59766757187786,53.649456866708,t,f,f,,2011,,f,
Havercroft,135,WF4 2BE,-1.41192487846256,53.6218588696977,f,f,f,ICL,,,f,
Stanley ,135,WF3 4HU,-1.47697625691167,53.7139308065406,f,t,t,LAL,,,f,
Balne Lane ,135,WF2 9AH,-1.51204258476276,53.6846423080306,t,f,f,,2012,,f,likely demolished (2013)
Kettlethorpe ,135,WF2 7NW,-1.51247222652842,53.6434778544276,t,f,f,,2012,,f,
Walton,135,WF2 6LD,-1.4605301315479,53.6480639339823,f,f,f,CRL,,,f,
Sandal ,135,WF1 5LJ,-1.48603844771961,53.6677795166296,f,t,t,LAL,,,f,
Wakefield ,135,,,,f,t,t,LAL,,,f,
Airedale ,135,WF103JJ,-1.3146358169207,53.7235389319383,f,t,t,LAL,,,f,
Castleford,135,WF101BB,-1.35071870314928,53.7266070428266,f,t,t,LAL,,,f,
Streetly Library,136,B74 3PL,-1.89166542657958,52.5800602192968,f,t,t,LAL,,,f,
Aldridge Library,136,WS9 8NP,-1.91631139094494,52.6029771396354,f,t,t,LAL,,,f,
Brownhills Library,136,WS8 7JB,-1.93489089780463,52.6497353926065,f,t,t,LAL,,,f,
New Invention Library,136,WV125EA,-2.03698173496332,52.6127545535328,f,t,t,LAL,,,f,
Pelsall Library,136,WS3 4LX,-1.9682661727674,52.6296030058078,f,f,t,LAL,,2013,f,
Bloxwich Library,136,WS3 2HR,-2.00552508306718,52.6161314242007,f,t,t,LAL,,,f,
Blakenall Library,136,WS3 1LZ,-1.98670888427036,52.614674509756,f,t,t,LAL,,,f,
Pleck Library,136,WS2 9RE,-2.00363088777459,52.5747605279803,f,t,t,LAL,,,f,
Beechdale Library,136,WS2 7DX,-2.00738348424231,52.6012982130633,f,t,t,LAL,,,f,
Willenhall Library,136,WV132EX,-2.05301386685826,52.5830102405683,f,t,t,LAL,,,f,
Walsall Wood Library,136,WS9 9BL,-1.93162754571456,52.6286077290317,f,t,t,LAL,,,f,
Walsall central,136,WS1 1TR,-1.97898328935582,52.5861488558049,f,t,t,LAL,,,f,
Darlaston Library,136,WS108DE,-2.03484863626589,52.5677882770669,f,t,t,LAL,,,f,
Pheasey Library,136,B43 7NE,-1.90482043642347,52.556787844231,f,f,f,CRL,,,f,
South Walsall Library,136,WS5 4NW,-1.97967111181093,52.5667040141706,f,t,t,LAL,,,f,
Rushall Library,136,WS4 1NL,-1.96066136629541,52.6085917061584,f,t,t,LAL,,,f,
South Chingford Community Library,137,E4  8LP,-0.0178243885772765,51.6157151925523,f,f,f,CRL,,,f,
Wood Street Library,137,E17 4AA,-0.00195049938913617,51.5920114792536,f,t,t,LAL,,,f,
Walthamstow Library,137,E17 7JN,-0.0210608244615991,51.5844757972946,f,t,t,LAL,,,f,
Leytonstone Library,137,E11 1HG,0.00909933309407938,51.5682442481509,f,t,t,LAL,,,f,
Hale End Library,137,E4  9QD,0.00302546119262924,51.6099477432,f,t,t,LAL,,,f,
North Chingford Library,137,E4  7EN,0.00218893285715067,51.6316340144259,f,t,t,LAL,,,f,
Harrow Green Community Library,137,E11 4LF,0.00644619782757113,51.5581279940659,f,f,f,ICL,,,f,
Leyton Library,137,E10 5QH,-0.00710893446800156,51.5582601085221,f,t,t,LAL,,,f,
Lea Bridge Library,137,E10 7HU,-0.0242375803367965,51.5704739594854,f,t,t,LAL,,,f,
Higham Hill Library,137,E17 5HS,-0.0260482433943554,51.5982913977494,f,t,t,LAL,,,f,
Battersea Library,138,SW111JB,-0.164166868289146,51.4640276088735,f,t,t,CL,,,f,
Southfields Library,138,SW196NL,-0.207216281181593,51.4444516348965,f,t,t,CL,,,f,
Wandsworth Town Library,138,SW184AQ,-0.192578336568907,51.4565556225076,f,t,t,CL,,,f,
Earlsfield Library,138,SW183NY,-0.187247127413127,51.4421571830977,f,t,t,CL,,,f,
Tooting Library,138,SW179PD,-0.165299074537927,51.426096674333,f,t,t,CL,,,f,
Roehampton Library,138,SW154HD,-0.242108256956847,51.4498090170936,f,t,t,CL,,,f,
Putney Library,138,SW152DR,-0.214384291082617,51.4613770278865,f,t,t,CL,,,f,
Balham Library,138,SW128QY,-0.152487166687284,51.4459489193678,f,t,t,CL,,,f,
Northcote Library,138,SW116HW,-0.164364522722587,51.4551550530569,f,t,t,CL,,,f,
Battersea Park Library,138,SW114NF,-0.154448749508005,51.4743873284129,f,t,t,CL,,,f,
York Gardens Library,138,SW112UG,-0.175388483916191,51.467467073311,f,t,t,CL,,,f,
Culcheth ,139,WA3 5SL,-2.5184206228986,53.4525302531877,f,t,t,CL,,,f,
Birchwood ,139,WA3 7PT,-2.52946458669732,53.416707108171,f,t,t,CL,,,f,
Stockton Heath ,139,WA4 2AN,-2.57674667050473,53.3717153345294,f,t,t,CL,,,f,
Warrington ,139,WA1 1JB,-2.59639382062008,53.3869804880484,f,t,t,CL,,,f,
Westbrook ,139,WA5 8UG,-2.63047342971752,53.407955767939,f,t,t,CL,,,f,
Woolston ,139,WA1 4PN,-2.53559098809593,53.4001676143267,f,t,t,CL,,,f,
Lymm ,139,,,,f,t,t,CL,,,f,
Burtonwood ,139,WA5 4PS,-2.65663252504549,53.4303853612232,f,t,t,CL,,,f,
Orford Park ,139,WA2 8HE,-2.58830717231992,53.4045935344314,f,f,t,CL,,2012,f,
